Number of elem 23380 
Number of local values per element 3 
0;0;-3.477432e-71;-7.288386e-71;-1.495241e-69;
0;1;2.340369e-71;3.142851e-70;9.754414e-69;
0;2;5.895945e-71;-4.631706e-71;-5.176674e-69;
1;0;8.273314e-60;-3.139965e-60;-3.212561e-58;
1;1;-2.313478e-59;-1.938857e-60;6.716851e-58;
1;2;-1.116686e-60;-3.994645e-61;-6.722079e-60;
2;0;-1.487605e-227;-2.028523e-227;5.078018e-226;
2;1;1.141161e-227;3.482073e-227;-1.287681e-225;
2;2;7.596996e-228;-4.143849e-228;5.654619e-226;
3;0;6.504041e-145;-9.809804e-146;1.109449e-143;
3;1;-1.302855e-144;1.602681e-145;-1.800717e-143;
3;2;-1.970967e-145;5.244731e-146;-5.543747e-144;
4;0;8.147684e-227;-1.414578e-225;2.250663e-224;
4;1;-3.928908e-227;5.116325e-226;-1.016146e-224;
4;2;-1.574993e-226;2.481188e-225;-3.799114e-224;
5;0;-1.502274e-145;-3.046426e-145;8.274837e-144;
5;1;7.645662e-145;1.224662e-144;-2.683280e-143;
5;2;-3.731961e-145;-5.845268e-145;9.260516e-144;
6;0;1.067557e-43;1.203306e-43;-6.800538e-42;
6;1;-1.099900e-43;-2.620498e-43;8.040668e-42;
6;2;-5.400242e-44;-1.723486e-43;4.285634e-42;
7;0;-1.641903e-75;1.039466e-75;3.471399e-74;
7;1;1.577762e-76;-1.741322e-76;-4.314074e-75;
7;2;1.306338e-75;-9.680145e-76;-2.775169e-74;
8;0;9.507275e-80;4.299464e-79;7.656941e-78;
8;1;-3.784866e-79;-1.326881e-78;-2.011064e-77;
8;2;7.122094e-80;3.764591e-79;3.815245e-78;
9;0;4.879985e-63;5.609817e-63;-1.411324e-61;
9;1;-5.928937e-63;-6.847551e-63;1.816358e-61;
9;2;-4.443127e-63;-4.780285e-63;1.264352e-61;
10;0;1.657721e-26;6.258122e-26;9.631209e-25;
10;1;1.263093e-26;6.567914e-26;1.119814e-24;
10;2;-5.965437e-26;-1.777485e-25;-2.788116e-24;
11;0;1.334983e-65;-3.131861e-64;-5.762973e-63;
11;1;-1.384687e-64;-1.982142e-64;-1.263382e-63;
11;2;-6.654908e-65;1.823098e-64;4.638802e-63;
12;0;2.731345e-44;3.970195e-45;-6.146134e-43;
12;1;-1.386311e-44;-5.001944e-45;3.052113e-43;
12;2;-6.603345e-45;-3.953548e-46;1.169800e-43;
13;0;-1.605805e-55;5.040767e-55;1.132391e-53;
13;1;1.945755e-55;-5.142967e-55;-1.022127e-53;
13;2;-2.826898e-55;8.150592e-55;1.528165e-53;
14;0;1.984709e-33;-1.531536e-33;-4.535388e-32;
14;1;8.996430e-34;-9.366723e-34;-1.790151e-32;
14;2;-1.179357e-33;8.260784e-34;2.083226e-32;
15;0;-5.157467e-58;7.345886e-58;-1.641971e-56;
15;1;-1.170735e-57;2.290439e-57;-4.731168e-56;
15;2;2.247431e-57;-3.564701e-57;8.271464e-56;
16;0;2.684477e-37;8.516529e-36;-2.938499e-34;
16;1;7.935178e-36;5.040676e-36;-1.233351e-34;
16;2;-1.212287e-35;-4.194912e-35;8.746471e-34;
17;0;4.621756e-60;3.368326e-61;-2.163594e-59;
17;1;-4.024366e-59;-3.529539e-58;7.306998e-57;
17;2;2.353109e-59;1.668132e-58;-3.340740e-57;
18;0;-1.279242e-101;2.207908e-102;4.441059e-100;
18;1;-1.019617e-101;1.443767e-101;7.530422e-102;
18;2;1.095146e-101;-7.744490e-102;-2.216255e-100;
19;0;-1.323207e-69;4.816189e-70;2.778370e-68;
19;1;1.226943e-69;-4.370038e-70;-2.354624e-68;
19;2;-1.407800e-69;4.976034e-70;2.653168e-68;
20;0;3.328947e-28;1.545001e-27;2.490485e-26;
20;1;-1.521353e-28;-2.577659e-27;-3.535441e-26;
20;2;3.148839e-28;3.289057e-27;4.365800e-26;
21;0;4.469264e-42;1.046639e-42;-1.034202e-40;
21;1;-9.704059e-43;-8.619778e-44;2.423457e-41;
21;2;-2.560632e-42;-3.952624e-43;5.164819e-41;
22;0;-1.026408e-202;-2.307056e-203;-1.824455e-201;
22;1;-6.360429e-204;-1.391731e-204;-6.725808e-203;
22;2;1.150077e-202;2.384298e-203;1.933289e-201;
23;0;5.669553e-24;-1.261010e-23;2.336485e-22;
23;1;-2.391684e-24;8.107088e-24;-2.315086e-22;
23;2;1.185579e-24;-3.120150e-23;8.971925e-22;
24;0;4.014076e-169;1.624445e-168;-3.571139e-167;
24;1;-4.629077e-169;-1.904678e-168;4.257036e-167;
24;2;5.346310e-169;2.238388e-168;-5.116921e-167;
25;0;-8.844332e-25;-6.213108e-25;1.149372e-23;
25;1;4.246058e-25;5.238039e-25;-9.643035e-24;
25;2;7.052050e-25;1.753051e-24;-4.958419e-23;
26;0;6.550740e-51;-6.624212e-52;1.266916e-49;
26;1;-4.604963e-51;-1.760642e-51;-9.629286e-50;
26;2;-6.854985e-52;1.868549e-52;3.545796e-51;
27;0;5.308689e-35;-4.908331e-35;7.972627e-34;
27;1;-8.301035e-35;6.403071e-35;-1.397214e-33;
