Number of elem 23380 
Number of local values per element 3 
0;0;-3.891917e-137;-3.324975e-135;-1.106598e-133;
0;1;-7.016675e-135;-2.950580e-134;-8.482226e-133;
0;2;-4.764767e-135;1.005254e-134;6.622964e-133;
1;0;-1.269552e-112;-6.412720e-113;3.121734e-111;
1;1;2.341666e-112;1.195849e-112;-5.736229e-111;
1;2;2.460108e-113;1.514401e-113;-5.236705e-112;
2;0;0.000000e+00;0.000000e+00;0.000000e+00;
2;1;0.000000e+00;0.000000e+00;0.000000e+00;
2;2;0.000000e+00;0.000000e+00;0.000000e+00;
3;0;0.000000e+00;0.000000e+00;0.000000e+00;
3;1;0.000000e+00;0.000000e+00;0.000000e+00;
3;2;0.000000e+00;0.000000e+00;0.000000e+00;
4;0;0.000000e+00;0.000000e+00;0.000000e+00;
4;1;0.000000e+00;0.000000e+00;0.000000e+00;
4;2;0.000000e+00;0.000000e+00;0.000000e+00;
5;0;0.000000e+00;0.000000e+00;0.000000e+00;
5;1;0.000000e+00;0.000000e+00;0.000000e+00;
5;2;0.000000e+00;0.000000e+00;0.000000e+00;
6;0;-6.282480e-82;1.107637e-81;2.452076e-80;
6;1;8.953214e-82;-1.609110e-81;-3.019455e-80;
6;2;-1.409408e-82;1.712876e-82;4.748047e-81;
7;0;8.124562e-145;-5.849401e-145;-1.887064e-143;
7;1;4.767393e-146;-3.276732e-146;-7.609754e-145;
7;2;-9.087112e-145;6.582321e-145;2.046853e-143;
8;0;-8.650657e-150;-3.331475e-149;-4.660126e-148;
8;1;1.427734e-149;5.480945e-149;8.596859e-148;
8;2;3.171739e-150;1.202839e-149;7.443375e-149;
9;0;-3.680172e-110;-3.757321e-110;2.732004e-109;
9;1;-7.164022e-109;-7.941021e-109;2.215978e-107;
9;2;7.814629e-109;8.729302e-109;-2.266108e-107;
10;0;1.004715e-47;3.630436e-47;5.314486e-46;
10;1;1.720832e-47;6.431572e-47;1.042736e-45;
10;2;-3.320908e-47;-1.379283e-46;-2.126839e-45;
11;0;-3.413253e-123;6.277139e-123;2.089007e-121;
11;1;7.585565e-123;4.281553e-123;-9.467123e-122;
11;2;2.295433e-123;-3.863922e-123;-1.370464e-121;
12;0;-1.235864e-83;-3.091003e-84;3.093181e-82;
12;1;-4.797871e-84;-1.183841e-84;1.073311e-82;
12;2;8.503961e-84;2.216802e-84;-2.028879e-82;
13;0;-6.110695e-105;1.925218e-104;3.686771e-103;
13;1;1.219476e-105;-4.000727e-105;-7.234952e-104;
13;2;3.531948e-105;-1.136578e-104;-2.251262e-103;
14;0;2.548593e-65;-1.896964e-65;-6.100333e-64;
14;1;5.634418e-67;-7.684488e-67;-6.117921e-66;
14;2;-1.291216e-65;9.348894e-66;2.974300e-64;
15;0;6.492049e-100;-1.183960e-99;2.659287e-98;
15;1;-9.641179e-100;1.771273e-99;-3.864518e-98;
15;2;-3.447921e-100;6.231017e-100;-1.510801e-98;
16;0;1.064449e-67;-5.157000e-68;4.117323e-66;
